leaf,kernel,mode,radius,L,neighbours,count,total,key,threshold,maxPointsLeaf
200449,sphere,polar,0.2,0.00171873,43,66,66,0,16,128
200450,sphere,polar,0.2,0.00171873,4,85,85,0,16,128
200152,sphere,polar,0.2,0.00687494,26,34,34,0,16,128
200153,sphere,polar,0.2,0.00687494,0,71,71,0,16,128
200133,sphere,polar,0.2,0.00687494,6,35,35,0,16,128
199741,sphere,polar,0.2,0.0137499,27,50,50,0,16,128
199744,sphere,polar,0.2,0.0137499,0,19,19,0,16,128
199745,sphere,polar,0.2,0.0137499,50,50,50,0,16,128
199713,sphere,polar,0.2,0.00687494,1,17,17,0,16,128
199708,sphere,polar,0.2,0.00343747,17,17,17,0,16,128
199668,sphere,polar,0.2,0.00687494,34,90,90,0,16,128
199695,sphere,polar,0.2,0.00343747,38,63,63,0,16,128
199677,sphere,polar,0.2,0.00171873,26,46,46,0,16,128
199678,sphere,polar,0.2,0.00171873,21,27,27,0,16,128
199537,sphere,polar,0.2,0.0137499,22,22,22,0,16,128
199423,sphere,polar,0.2,0.0137499,0,21,21,0,16,128
199433,sphere,polar,0.2,0.0137499,63,64,64,0,16,128
199403,sphere,polar,0.2,0.00343747,59,59,59,0,16,128
199395,sphere,polar,0.2,0.00687494,20,20,20,0,16,128
198873,sphere,polar,0.2,0.0137499,0,0,97,0,16,128
198757,sphere,polar,0.2,0.0137499,0,0,18,0,16,128
198758,sphere,polar,0.2,0.0137499,0,0,103,0,16,128
198567,sphere,polar,0.2,0.0274998,15,75,110,0,16,128
198455,sphere,polar,0.2,0.00343747,94,94,94,0,16,128
198430,sphere,polar,0.2,0.000859367,29,49,49,0,16,128
198432,sphere,polar,0.2,0.000859367,25,25,25,0,16,128
198411,sphere,polar,0.2,0.000859367,66,66,66,0,16,128
198412,sphere,polar,0.2,0.000859367,21,21,21,0,16,128
198398,sphere,polar,0.2,0.0137499,0,19,19,0,16,128
198386,sphere,polar,0.2,0.00343747,4,81,81,0,16,128
198381,sphere,polar,0.2,0.00171873,20,47,47,0,16,128
198303,sphere,polar,0.2,0.00343747,0,51,51,0,16,128
198233,sphere,polar,0.2,0.00687494,0,55,55,0,16,128
198218,sphere,polar,0.2,0.00171873,16,109,109,0,16,128
198215,sphere,polar,0.2,0.000859367,0,33,33,0,16,128
198148,sphere,polar,0.2,0.00687494,19,60,60,0,16,128
198184,sphere,polar,0.2,0.00343747,9,19,19,0,16,128
198149,sphere,polar,0.2,0.00171873,105,105,105,0,16,128
198165,sphere,polar,0.2,0.000859367,0,58,58,0,16,128
198168,sphere,polar,0.2,0.000859367,6,32,32,0,16,128
198155,sphere,polar,0.2,0.000859367,17,34,34,0,16,128
198156,sphere,polar,0.2,0.000859367,12,32,32,0,16,128
197763,sphere,polar,0.2,0.0137499,69,69,69,0,16,128
197941,sphere,polar,0.2,0.00687494,19,42,42,0,16,128
197960,sphere,polar,0.2,0.00343747,5,34,34,0,16,128
197924,sphere,polar,0.2,0.00343747,0,47,47,0,16,128
197927,sphere,polar,0.2,0.00343747,31,32,32,0,16,128
197757,sphere,polar,0.2,0.00687494,18,18,18,0,16,128
197695,sphere,polar,0.2,0.00687494,3,104,104,0,16,128
197710,sphere,polar,0.2,0.00343747,38,38,38,0,16,128
197582,sphere,polar,0.2,0.00343747,24,70,70,0,16,128
197564,sphere,polar,0.2,0.0137499,88,92,92,0,16,128
197565,sphere,polar,0.2,0.0137499,17,17,17,0,16,128
197566,sphere,polar,0.2,0.0137499,26,26,26,0,16,128
197563,sphere,polar,0.2,0.0137499,0,37,37,0,16,128
197526,sphere,polar,0.2,0.00687494,7,40,40,0,16,128
197040,sphere,polar,0.2,0.0549995,0,23,23,0,16,128
197467,sphere,polar,0.2,0.0137499,18,18,18,0,16,128
197487,sphere,polar,0.2,0.0137499,0,88,88,0,16,128
197473,sphere,polar,0.2,0.00687494,0,55,55,0,16,128
197462,sphere,polar,0.2,0.0137499,0,101,101,0,16,128
197463,sphere,polar,0.2,0.0137499,0,31,31,0,16,128
197457,sphere,polar,0.2,0.00687494,13,124,124,0,16,128
197458,sphere,polar,0.2,0.00687494,26,43,43,0,16,128
197450,sphere,polar,0.2,0.00687494,0,113,113,0,16,128
197451,sphere,polar,0.2,0.00687494,0,55,55,0,16,128
197448,sphere,polar,0.2,0.00343747,90,116,116,0,16,128
197432,sphere,polar,0.2,0.00687494,16,26,26,0,16,128
197405,sphere,polar,0.2,0.00343747,65,65,65,0,16,128
197418,sphere,polar,0.2,0.00171873,63,63,63,0,16,128
197419,sphere,polar,0.2,0.00171873,30,102,102,0,16,128
197420,sphere,polar,0.2,0.000859367,52,52,52,0,16,128
197421,sphere,polar,0.2,0.000859367,0,39,39,0,16,128
197426,sphere,polar,0.2,0.000859367,14,51,51,0,16,128
197427,sphere,polar,0.2,0.000859367,24,24,24,0,16,128
197410,sphere,polar,0.2,0.00171873,8,86,86,0,16,128
197412,sphere,polar,0.2,0.00171873,0,80,80,0,16,128
197413,sphere,polar,0.2,0.00171873,66,112,112,0,16,128
197341,sphere,polar,0.2,0.00687494,50,50,50,0,16,128
197305,sphere,polar,0.2,0.00343747,29,76,76,0,16,128
197338,sphere,polar,0.2,0.00171873,35,37,37,0,16,128
197326,sphere,polar,0.2,0.000859367,38,38,38,0,16,128
197310,sphere,polar,0.2,0.00171873,0,41,41,0,16,128
197311,sphere,polar,0.2,0.00171873,46,62,62,0,16,128
197312,sphere,polar,0.2,0.00171873,50,103,103,0,16,128
197297,sphere,polar,0.2,0.00343747,0,22,22,0,16,128
197263,sphere,polar,0.2,0.00171873,0,33,33,0,16,128
197262,sphere,polar,0.2,0.000859367,0,34,34,0,16,128
197254,sphere,polar,0.2,0.00343747,0,127,127,0,16,128
197197,sphere,polar,0.2,0.00687494,38,38,38,0,16,128
197190,sphere,polar,0.2,0.00171873,0,25,25,0,16,128
197191,sphere,polar,0.2,0.00171873,54,90,90,0,16,128
197184,sphere,polar,0.2,0.00171873,103,103,103,0,16,128
197185,sphere,polar,0.2,0.00171873,28,101,101,0,16,128
197179,sphere,polar,0.2,0.000859367,11,36,36,0,16,128
197180,sphere,polar,0.2,0.000859367,0,67,67,0,16,128
197181,sphere,polar,0.2,0.000859367,49,49,49,0,16,128
197168,sphere,polar,0.2,0.00171873,0,93,93,0,16,128
197121,sphere,polar,0.2,0.00687494,0,35,35,0,16,128
197092,sphere,polar,0.2,0.00343747,0,20,20,0,16,128
196754,sphere,polar,0.2,0.00687494,0,85,85,0,16,128
196612,sphere,polar,0.2,0.0137499,0,35,35,0,16,128
196710,sphere,polar,0.2,0.0137499,0,48,48,0,16,128
196608,sphere,polar,0.2,0.0137499,26,54,54,0,16,128
196609,sphere,polar,0.2,0.0137499,0,25,25,0,16,128
196611,sphere,polar,0.2,0.0137499,6,62,62,0,16,128
195563,sphere,polar,0.2,0.0137499,0,41,41,0,16,128
195565,sphere,polar,0.2,0.00687494,0,61,61,0,16,128
195541,sphere,polar,0.2,0.0137499,24,25,25,0,16,128
195559,sphere,polar,0.2,0.0137499,0,119,119,0,16,128
195561,sphere,polar,0.2,0.0137499,21,21,21,0,16,128
195542,sphere,polar,0.2,0.00687494,56,56,56,0,16,128
195545,sphere,polar,0.2,0.00687494,0,50,50,0,16,128
195556,sphere,polar,0.2,0.00687494,19,19,19,0,16,128
195548,sphere,polar,0.2,0.00343747,2,27,27,0,16,128
195551,sphere,polar,0.2,0.00343747,4,27,27,0,16,128
195475,sphere,polar,0.2,0.0137499,40,40,40,0,16,128
195476,sphere,polar,0.2,0.00687494,99,99,99,0,16,128
195051,sphere,polar,0.2,0.0137499,0,47,47,0,16,128
195068,sphere,polar,0.2,0.0137499,0,21,21,0,16,128
194720,sphere,polar,0.2,0.0137499,0,79,79,0,16,128
194479,sphere,polar,0.2,0.0549995,0,36,36,0,16,128
194561,sphere,polar,0.2,0.0549995,0,26,26,0,16,128
194604,sphere,polar,0.2,0.00687494,0,128,128,0,16,128
194546,sphere,polar,0.2,0.0274998,0,63,63,0,16,128
194434,sphere,polar,0.2,0.0137499,37,41,41,0,16,128
194451,sphere,polar,0.2,0.0137499,43,43,43,0,16,128
194473,sphere,polar,0.2,0.00687494,33,67,67,0,16,128
194436,sphere,polar,0.2,0.00687494,125,125,125,0,16,128
194442,sphere,polar,0.2,0.00687494,42,42,42,0,16,128
194407,sphere,polar,0.2,0.00687494,5,60,60,0,16,128
194429,sphere,polar,0.2,0.00343747,52,52,52,0,16,128
194430,sphere,polar,0.2,0.00343747,14,29,29,0,16,128
194431,sphere,polar,0.2,0.00343747,21,21,21,0,16,128
194412,sphere,polar,0.2,0.00343747,0,109,109,0,16,128
194421,sphere,polar,0.2,0.00343747,0,124,124,0,16,128
194415,sphere,polar,0.2,0.00171873,36,47,47,0,16,128
194416,sphere,polar,0.2,0.00171873,13,70,70,0,16,128
194417,sphere,polar,0.2,0.00171873,26,29,29,0,16,128
194292,sphere,polar,0.2,0.0137499,70,86,86,0,16,128
194353,sphere,polar,0.2,0.0137499,0,62,62,0,16,128
194399,sphere,polar,0.2,0.00687494,4,77,77,0,16,128
194341,sphere,polar,0.2,0.00343747,96,101,101,0,16,128
194344,sphere,polar,0.2,0.00343747,30,30,30,0,16,128
194311,sphere,polar,0.2,0.00687494,110,110,110,0,16,128
194313,sphere,polar,0.2,0.00687494,21,41,41,0,16,128
194309,sphere,polar,0.2,0.00343747,67,71,71,0,16,128
194310,sphere,polar,0.2,0.00343747,43,62,62,0,16,128
194303,sphere,polar,0.2,0.00171873,0,56,56,0,16,128
194306,sphere,polar,0.2,0.00171873,16,47,47,0,16,128
194307,sphere,polar,0.2,0.00171873,0,49,49,0,16,128
194291,sphere,polar,0.2,0.0137499,30,30,30,0,16,128
193604,sphere,polar,0.2,0.00687494,1,77,77,0,16,128
193645,sphere,polar,0.2,0.00171873,48,115,115,0,16,128
193646,sphere,polar,0.2,0.00171873,4,42,42,0,16,128
193647,sphere,polar,0.2,0.00171873,39,39,39,0,16,128
193578,sphere,polar,0.2,0.00687494,0,33,33,0,16,128
193391,sphere,polar,0.2,0.0137499,105,105,105,0,16,128
193415,sphere,polar,0.2,0.00687494,54,54,54,0,16,128
193416,sphere,polar,0.2,0.00687494,73,125,125,0,16,128
193248,sphere,polar,0.2,0.0274998,0,89,89,0,16,128
193387,sphere,polar,0.2,0.0137499,0,50,50,0,16,128
193370,sphere,polar,0.2,0.00687494,20,22,22,0,16,128
193282,sphere,polar,0.2,0.00687494,18,18,18,0,16,128
193278,sphere,polar,0.2,0.00171873,0,49,49,0,16,128
193267,sphere,polar,0.2,0.00171873,46,46,46,0,16,128
193256,sphere,polar,0.2,0.00171873,59,70,70,0,16,128
193257,sphere,polar,0.2,0.00171873,7,36,36,0,16,128
192775,sphere,polar,0.2,0.0274998,0,75,75,0,16,128
192715,sphere,polar,0.2,0.0274998,107,107,107,0,16,128
192767,sphere,polar,0.2,0.0274998,119,119,119,0,16,128
192635,sphere,polar,0.2,0.0274998,121,121,121,0,16,128
189901,sphere,polar,0.2,0.0549995,35,35,35,0,16,128
189904,sphere,polar,0.2,0.0274998,90,90,90,0,16,128
189888,sphere,polar,0.2,0.0137499,0,43,43,0,16,128
189841,sphere,polar,0.2,0.0274998,9,75,75,0,16,128
189873,sphere,polar,0.2,0.0137499,0,73,73,0,16,128
189872,sphere,polar,0.2,0.00687494,0,123,123,0,16,128
189852,sphere,polar,0.2,0.00343747,0,33,33,0,16,128
189843,sphere,polar,0.2,0.0137499,76,93,93,0,16,128
189848,sphere,polar,0.2,0.0137499,51,86,86,0,16,128
189828,sphere,polar,0.2,0.0137499,65,66,66,0,16,128
189829,sphere,polar,0.2,0.0137499,15,22,22,0,16,128
189830,sphere,polar,0.2,0.0137499,1,58,58,0,16,128
189831,sphere,polar,0.2,0.0137499,8,66,66,0,16,128
189823,sphere,polar,0.2,0.0137499,54,54,54,0,16,128
189820,sphere,polar,0.2,0.00343747,91,91,91,0,16,128
189809,sphere,polar,0.2,0.00343747,81,104,104,0,16,128
189763,sphere,polar,0.2,0.0137499,25,101,101,0,16,128
189790,sphere,polar,0.2,0.00687494,0,18,18,0,16,128
189784,sphere,polar,0.2,0.00343747,27,70,70,0,16,128
189770,sphere,polar,0.2,0.00343747,5,73,73,0,16,128
189773,sphere,polar,0.2,0.00343747,24,79,79,0,16,128
189747,sphere,polar,0.2,0.0137499,0,37,37,0,16,128
189735,sphere,polar,0.2,0.0137499,0,60,60,0,16,128
189738,sphere,polar,0.2,0.0137499,100,100,100,0,16,128
189731,sphere,polar,0.2,0.0137499,0,0,40,0,16,128
189707,sphere,polar,0.2,0.00687494,0,17,17,0,16,128
189692,sphere,polar,0.2,0.00687494,9,41,41,0,16,128
189693,sphere,polar,0.2,0.00687494,12,76,76,0,16,128
189641,sphere,polar,0.2,0.0137499,125,126,126,0,16,128
189642,sphere,polar,0.2,0.0137499,51,51,51,0,16,128
189647,sphere,polar,0.2,0.0137499,0,63,63,0,16,128
189672,sphere,polar,0.2,0.00687494,0,50,50,0,16,128
189664,sphere,polar,0.2,0.00343747,0,128,128,0,16,128
189665,sphere,polar,0.2,0.00343747,24,85,85,0,16,128
189669,sphere,polar,0.2,0.00343747,10,63,63,0,16,128
189655,sphere,polar,0.2,0.00171873,0,54,54,0,16,128
189618,sphere,polar,0.2,0.0137499,3,19,19,0,16,128
189614,sphere,polar,0.2,0.00687494,0,46,46,0,16,128
189594,sphere,polar,0.2,0.00687494,0,18,24,0,16,128
189597,sphere,polar,0.2,0.00687494,11,118,118,0,16,128
189598,sphere,polar,0.2,0.00687494,31,31,31,0,16,128
189601,sphere,polar,0.2,0.00687494,76,77,77,0,16,128
189553,sphere,polar,0.2,0.0274998,0,23,42,0,16,128
189554,sphere,polar,0.2,0.0274998,76,84,84,0,16,128
189559,sphere,polar,0.2,0.0137499,21,21,21,0,16,128
189579,sphere,polar,0.2,0.0137499,21,21,21,0,16,128
189545,sphere,polar,0.2,0.0274998,0,17,20,0,16,128
189548,sphere,polar,0.2,0.0274998,0,15,19,0,16,128
189550,sphere,polar,0.2,0.0274998,92,92,92,0,16,128
189551,sphere,polar,0.2,0.0274998,67,68,68,0,16,128
189512,sphere,polar,0.2,0.0274998,0,0,27,0,16,128
189511,sphere,polar,0.2,0.0137499,74,74,74,0,16,128
189468,sphere,polar,0.2,0.0137499,29,29,29,0,16,128
189496,sphere,polar,0.2,0.00687494,12,32,95,0,16,128
189467,sphere,polar,0.2,0.0137499,0,0,94,0,16,128
189464,sphere,polar,0.2,0.00687494,0,0,18,0,16,128
189396,sphere,polar,0.2,0.0274998,46,46,46,0,16,128
189446,sphere,polar,0.2,0.0137499,2,113,115,0,16,128
189449,sphere,polar,0.2,0.0137499,0,30,109,0,16,128
189437,sphere,polar,0.2,0.0137499,20,20,20,0,16,128
189438,sphere,polar,0.2,0.0137499,48,70,70,0,16,128
189441,sphere,polar,0.2,0.0137499,118,121,121,0,16,128
189442,sphere,polar,0.2,0.0137499,37,37,37,0,16,128
189398,sphere,polar,0.2,0.0137499,0,25,25,0,16,128
189416,sphere,polar,0.2,0.0137499,85,85,85,0,16,128
189407,sphere,polar,0.2,0.00343747,0,2,67,0,16,128
187218,sphere,polar,0.2,0.0549995,117,117,117,0,16,128
185888,sphere,polar,0.2,0.00687494,14,21,21,0,16,128
185890,sphere,polar,0.2,0.00343747,73,101,101,0,16,128
184904,sphere,polar,0.2,0.0137499,17,108,108,0,16,128
184915,sphere,polar,0.2,0.00687494,0,30,38,0,16,128
184911,sphere,polar,0.2,0.00343747,115,115,115,0,16,128
184912,sphere,polar,0.2,0.00343747,19,30,30,0,16,128
184914,sphere,polar,0.2,0.00343747,29,33,33,0,16,128
184839,sphere,polar,0.2,0.00343747,4,39,39,0,16,128
184840,sphere,polar,0.2,0.00343747,15,21,21,0,16,128
184843,sphere,polar,0.2,0.00343747,0,35,35,0,16,128
184776,sphere,polar,0.2,0.00687494,68,89,89,0,16,128
184785,sphere,polar,0.2,0.00171873,23,40,40,0,16,128
184697,sphere,polar,0.2,0.0137499,0,0,102,0,16,128
184537,sphere,polar,0.2,0.0274998,0,13,57,0,16,128
184566,sphere,polar,0.2,0.0137499,2,38,38,0,16,128
184578,sphere,polar,0.2,0.00687494,35,35,35,0,16,128
184530,sphere,polar,0.2,0.0137499,36,36,36,0,16,128
184506,sphere,polar,0.2,0.00687494,92,92,92,0,16,128
184435,sphere,polar,0.2,0.00687494,40,68,68,0,16,128
184418,sphere,polar,0.2,0.00687494,0,25,34,0,16,128
184419,sphere,polar,0.2,0.00343747,4,27,52,0,16,128
184423,sphere,polar,0.2,0.00343747,0,33,72,0,16,128
184426,sphere,polar,0.2,0.00343747,103,106,106,0,16,128
184385,sphere,polar,0.2,0.00343747,0,30,66,0,16,128
184389,sphere,polar,0.2,0.00343747,1,10,31,0,16,128
184382,sphere,polar,0.2,0.00687494,44,44,44,0,16,128
184370,sphere,polar,0.2,0.00343747,57,86,86,0,16,128
184371,sphere,polar,0.2,0.00343747,0,38,73,0,16,128
184372,sphere,polar,0.2,0.00343747,14,37,37,0,16,128
184363,sphere,polar,0.2,0.00343747,0,3,27,0,16,128
184353,sphere,polar,0.2,0.00343747,0,21,78,0,16,128
184247,sphere,polar,0.2,0.00343747,0,9,24,0,16,128
184248,sphere,polar,0.2,0.00343747,20,27,27,0,16,128
184240,sphere,polar,0.2,0.00171873,47,86,86,0,16,128
184244,sphere,polar,0.2,0.00171873,14,20,20,0,16,128
184245,sphere,polar,0.2,0.00171873,0,19,54,0,16,128
184235,sphere,polar,0.2,0.00171873,0,19,46,0,16,128
183122,sphere,polar,0.2,0.0549995,64,64,64,0,16,128
181139,sphere,polar,0.2,0.0274998,108,108,108,0,16,128
181057,sphere,polar,0.2,0.0274998,102,102,102,0,16,128
181058,sphere,polar,0.2,0.0274998,37,37,37,0,16,128
181060,sphere,polar,0.2,0.0274998,0,24,25,0,16,128
181133,sphere,polar,0.2,0.0274998,0,40,41,0,16,128
180705,sphere,polar,0.2,0.0274998,0,10,17,0,16,128
180911,sphere,polar,0.2,0.0274998,0,42,52,0,16,128
181052,sphere,polar,0.2,0.0137499,19,19,19,0,16,128
181053,sphere,polar,0.2,0.0137499,20,37,37,0,16,128
180812,sphere,polar,0.2,0.0137499,50,50,50,0,16,128
180706,sphere,polar,0.2,0.0137499,12,41,41,0,16,128
180707,sphere,polar,0.2,0.0137499,17,50,50,0,16,128
180708,sphere,polar,0.2,0.0137499,61,61,61,0,16,128
180709,sphere,polar,0.2,0.0137499,41,41,41,0,16,128
180702,sphere,polar,0.2,0.0274998,0,32,32,0,16,128
180703,sphere,polar,0.2,0.0274998,0,34,36,0,16,128
180697,sphere,polar,0.2,0.0137499,1,28,28,0,16,128
180698,sphere,polar,0.2,0.0137499,0,38,38,0,16,128
180700,sphere,polar,0.2,0.0137499,10,92,92,0,16,128
180574,sphere,polar,0.2,0.0137499,85,100,100,0,16,128
180628,sphere,polar,0.2,0.0137499,57,87,87,0,16,128
180549,sphere,polar,0.2,0.0137499,40,40,40,0,16,128
180550,sphere,polar,0.2,0.0137499,80,80,80,0,16,128
180468,sphere,polar,0.2,0.0137499,1,24,24,0,16,128
180330,sphere,polar,0.2,0.0274998,88,88,88,0,16,128
180369,sphere,polar,0.2,0.0274998,20,111,111,0,16,128
180344,sphere,polar,0.2,0.0137499,41,101,101,0,16,128
180366,sphere,polar,0.2,0.00687494,75,75,75,0,16,128
180042,sphere,polar,0.2,0.0137499,38,38,38,0,16,128
859127,sphere,polar,0.2,0.0549995,82,82,82,0,16,128
858996,sphere,polar,0.2,0.0274998,71,71,71,0,16,128
859014,sphere,polar,0.2,0.0274998,9,32,34,0,16,128
859026,sphere,polar,0.2,0.0137499,44,46,46,0,16,128
859027,sphere,polar,0.2,0.0137499,0,22,43,0,16,128
859030,sphere,polar,0.2,0.0137499,91,102,102,0,16,128
859009,sphere,polar,0.2,0.0137499,0,36,106,0,16,128
858998,sphere,polar,0.2,0.0137499,11,41,103,0,16,128
858999,sphere,polar,0.2,0.0137499,57,91,91,0,16,128
858990,sphere,polar,0.2,0.0137499,0,18,65,0,16,128
858993,sphere,polar,0.2,0.0137499,40,61,61,0,16,128
858957,sphere,polar,0.2,0.0274998,35,81,87,0,16,128
858979,sphere,polar,0.2,0.0137499,70,86,86,0,16,128
858980,sphere,polar,0.2,0.0137499,55,67,67,0,16,128
858968,sphere,polar,0.2,0.0137499,7,11,31,0,16,128
858969,sphere,polar,0.2,0.0137499,24,38,38,0,16,128
858960,sphere,polar,0.2,0.0137499,20,43,85,0,16,128
858961,sphere,polar,0.2,0.0137499,61,77,77,0,16,128
858931,sphere,polar,0.2,0.0137499,31,38,38,0,16,128
858934,sphere,polar,0.2,0.0137499,15,41,107,0,16,128
858935,sphere,polar,0.2,0.0137499,92,113,113,0,16,128
858930,sphere,polar,0.2,0.0137499,1,8,34,0,16,128
858912,sphere,polar,0.2,0.0137499,3,37,98,0,16,128
858904,sphere,polar,0.2,0.0137499,0,4,24,0,16,128
858795,sphere,polar,0.2,0.0137499,11,39,89,0,16,128
858776,sphere,polar,0.2,0.0137499,69,76,76,0,16,128
858741,sphere,polar,0.2,0.0274998,18,26,26,0,16,128
858752,sphere,polar,0.2,0.0137499,50,53,109,0,16,128
858753,sphere,polar,0.2,0.0137499,62,100,100,0,16,128
858743,sphere,polar,0.2,0.0137499,10,22,53,0,16,128
858746,sphere,polar,0.2,0.0137499,46,47,47,0,16,128
858747,sphere,polar,0.2,0.0137499,63,63,63,0,16,128
858748,sphere,polar,0.2,0.0137499,77,115,115,0,16,128
858750,sphere,polar,0.2,0.0137499,5,27,68,0,16,128
856813,sphere,polar,0.2,0.0274998,62,72,72,0,16,128
856816,sphere,polar,0.2,0.0137499,57,105,105,0,16,128
856817,sphere,polar,0.2,0.0137499,48,78,78,0,16,128
856807,sphere,polar,0.2,0.0137499,27,27,27,0,16,128
856808,sphere,polar,0.2,0.0137499,2,13,22,0,16,128
856809,sphere,polar,0.2,0.0137499,28,39,80,0,16,128
856706,sphere,polar,0.2,0.0137499,0,35,88,0,16,128
856709,sphere,polar,0.2,0.0137499,34,43,91,0,16,128
856686,sphere,polar,0.2,0.0137499,12,14,53,0,16,128
856687,sphere,polar,0.2,0.0137499,0,15,59,0,16,128
856688,sphere,polar,0.2,0.0137499,0,15,34,0,16,128
856689,sphere,polar,0.2,0.0137499,23,24,41,0,16,128
856680,sphere,polar,0.2,0.0137499,93,93,93,0,16,128
856683,sphere,polar,0.2,0.0137499,53,93,93,0,16,128
856662,sphere,polar,0.2,0.0137499,5,9,23,0,16,128
856663,sphere,polar,0.2,0.0137499,1,28,83,0,16,128
856664,sphere,polar,0.2,0.0137499,64,78,78,0,16,128
856617,sphere,polar,0.2,0.0549995,96,96,96,0,16,128
856644,sphere,polar,0.2,0.0137499,53,54,54,0,16,128
856647,sphere,polar,0.2,0.0137499,36,45,45,0,16,128
856648,sphere,polar,0.2,0.0137499,3,34,88,0,16,128
856649,sphere,polar,0.2,0.0137499,21,32,92,0,16,128
856638,sphere,polar,0.2,0.0137499,36,51,51,0,16,128
856639,sphere,polar,0.2,0.0137499,10,43,43,0,16,128
856640,sphere,polar,0.2,0.0137499,26,73,73,0,16,128
856641,sphere,polar,0.2,0.0137499,14,19,19,0,16,128
856526,sphere,polar,0.2,0.0274998,7,14,29,0,16,128
856512,sphere,polar,0.2,0.0137499,53,88,88,0,16,128
856508,sphere,polar,0.2,0.0274998,34,41,41,0,16,128
856492,sphere,polar,0.2,0.0137499,1,31,76,0,16,128
856494,sphere,polar,0.2,0.0137499,2,5,23,0,16,128
856495,sphere,polar,0.2,0.0137499,29,33,71,0,16,128
856499,sphere,polar,0.2,0.0137499,73,77,77,0,16,128
856488,sphere,polar,0.2,0.0137499,34,39,80,0,16,128
856489,sphere,polar,0.2,0.0137499,0,20,62,0,16,128
856125,sphere,polar,0.2,0.109999,0,0,116,0,16,128
856420,sphere,polar,0.2,0.0274998,4,6,32,0,16,128
856459,sphere,polar,0.2,0.0137499,0,31,84,0,16,128
856462,sphere,polar,0.2,0.0137499,34,37,85,0,16,128
856402,sphere,polar,0.2,0.0274998,33,51,51,0,16,128
856414,sphere,polar,0.2,0.0137499,27,37,87,0,16,128
856416,sphere,polar,0.2,0.0137499,49,55,55,0,16,128
856417,sphere,polar,0.2,0.0137499,5,33,79,0,16,128
856405,sphere,polar,0.2,0.0137499,33,72,72,0,16,128
856409,sphere,polar,0.2,0.0137499,46,74,74,0,16,128
856410,sphere,polar,0.2,0.0137499,14,26,26,0,16,128
853871,sphere,polar,0.2,0.0137499,0,40,96,0,16,128
853842,sphere,polar,0.2,0.0274998,37,64,64,0,16,128
853864,sphere,polar,0.2,0.0137499,0,37,98,0,16,128
853869,sphere,polar,0.2,0.0137499,61,61,61,0,16,128
853870,sphere,polar,0.2,0.0137499,68,104,104,0,16,128
853833,sphere,polar,0.2,0.0274998,2,27,29,0,16,128
853837,sphere,polar,0.2,0.0137499,1,30,66,0,16,128
853838,sphere,polar,0.2,0.0137499,59,98,98,0,16,128
839514,sphere,polar,0.2,0.439996,0,0,27,0,16,128
839515,sphere,polar,0.2,0.219998,0,0,46,0,16,128
801293,sphere,polar,0.2,0.0137499,0,33,58,0,16,128
801302,sphere,polar,0.2,0.0137499,0,60,60,0,16,128
801286,sphere,polar,0.2,0.0137499,104,105,105,0,16,128
801278,sphere,polar,0.2,0.00687494,25,36,36,0,16,128
801281,sphere,polar,0.2,0.00687494,41,42,42,0,16,128
801270,sphere,polar,0.2,0.00687494,0,12,33,0,16,128
801277,sphere,polar,0.2,0.00687494,15,50,50,0,16,128
800011,sphere,polar,0.2,0.0274998,0,80,80,0,16,128
800008,sphere,polar,0.2,0.0274998,0,13,122,0,16,128
799968,sphere,polar,0.2,0.0137499,108,116,116,0,16,128
799972,sphere,polar,0.2,0.00687494,12,49,49,0,16,128
799973,sphere,polar,0.2,0.00687494,0,27,63,0,16,128
799974,sphere,polar,0.2,0.00687494,17,19,19,0,16,128
799942,sphere,polar,0.2,0.00687494,41,44,44,0,16,128
799933,sphere,polar,0.2,0.00687494,0,17,37,0,16,128
799938,sphere,polar,0.2,0.00687494,14,39,39,0,16,128
799916,sphere,polar,0.2,0.00687494,0,15,69,0,16,128
799917,sphere,polar,0.2,0.00687494,15,36,36,0,16,128
799918,sphere,polar,0.2,0.00687494,34,34,34,0,16,128
799919,sphere,polar,0.2,0.00687494,4,40,40,0,16,128
799876,sphere,polar,0.2,0.0137499,20,20,20,0,16,128
799877,sphere,polar,0.2,0.0137499,0,18,18,0,16,128
799879,sphere,polar,0.2,0.0137499,30,84,84,0,16,128
799907,sphere,polar,0.2,0.00687494,58,58,58,0,16,128
799896,sphere,polar,0.2,0.00687494,0,54,75,0,16,128
799903,sphere,polar,0.2,0.00687494,53,68,68,0,16,128
799884,sphere,polar,0.2,0.00687494,21,42,42,0,16,128
799886,sphere,polar,0.2,0.00687494,60,74,74,0,16,128
799887,sphere,polar,0.2,0.00687494,0,38,71,0,16,128
799855,sphere,polar,0.2,0.0137499,21,22,22,0,16,128
799856,sphere,polar,0.2,0.0137499,62,69,69,0,16,128
799873,sphere,polar,0.2,0.0137499,67,110,110,0,16,128
799874,sphere,polar,0.2,0.0137499,25,53,53,0,16,128
799749,sphere,polar,0.2,0.0137499,17,17,17,0,16,128
799534,sphere,polar,0.2,0.0274998,34,78,78,0,16,128
799536,sphere,polar,0.2,0.0274998,111,123,123,0,16,128
799519,sphere,polar,0.2,0.0137499,0,29,36,0,16,128
799520,sphere,polar,0.2,0.0137499,0,19,19,0,16,128
799521,sphere,polar,0.2,0.0137499,1,36,39,0,16,128
799522,sphere,polar,0.2,0.0137499,6,9,17,0,16,128
