leaf,kernel,mode,radius,L,neighbours,count,total,key,threshold,maxPointsLeaf
730922,sphere,polar,1.5,0.111768,100,107,107,0,16,128
730923,sphere,polar,1.5,0.111768,0,33,46,0,16,128
730924,sphere,polar,1.5,0.111768,0,8,45,0,16,128
730913,sphere,polar,1.5,0.111768,11,59,59,0,16,128
730914,sphere,polar,1.5,0.111768,46,53,53,0,16,128
730915,sphere,polar,1.5,0.111768,40,41,42,0,16,128
730916,sphere,polar,1.5,0.111768,10,14,38,0,16,128
730836,sphere,polar,1.5,0.111768,16,19,20,0,16,128
730796,sphere,polar,1.5,0.111768,14,42,42,0,16,128
730797,sphere,polar,1.5,0.111768,58,75,75,0,16,128
730798,sphere,polar,1.5,0.111768,38,40,40,0,16,128
730799,sphere,polar,1.5,0.111768,30,77,77,0,16,128
730789,sphere,polar,1.5,0.111768,18,37,95,0,16,128
730794,sphere,polar,1.5,0.111768,41,89,89,0,16,128
730795,sphere,polar,1.5,0.111768,6,22,22,0,16,128
730567,sphere,polar,1.5,0.447072,29,29,29,0,16,128
730551,sphere,polar,1.5,0.894145,61,61,88,0,16,128
730554,sphere,polar,1.5,0.894145,0,7,48,0,16,128
730555,sphere,polar,1.5,0.894145,0,0,55,0,16,128
730565,sphere,polar,1.5,0.894145,66,66,104,0,16,128
730186,sphere,polar,1.5,0.894145,0,21,99,0,16,128
730532,sphere,polar,1.5,0.894145,0,24,99,0,16,128
730533,sphere,polar,1.5,0.894145,0,10,105,0,16,128
730550,sphere,polar,1.5,0.894145,0,45,117,0,16,128
729923,sphere,polar,1.5,0.894145,22,22,22,0,16,128
730184,sphere,polar,1.5,0.447072,0,32,32,0,16,128
730185,sphere,polar,1.5,0.447072,0,118,118,0,16,128
730149,sphere,polar,1.5,0.223536,95,96,99,0,16,128
730176,sphere,polar,1.5,0.111768,32,54,54,0,16,128
730181,sphere,polar,1.5,0.111768,55,62,62,0,16,128
730168,sphere,polar,1.5,0.111768,0,8,41,0,16,128
730173,sphere,polar,1.5,0.111768,1,25,25,0,16,128
730151,sphere,polar,1.5,0.111768,48,64,64,0,16,128
730156,sphere,polar,1.5,0.111768,28,39,64,0,16,128
730105,sphere,polar,1.5,0.223536,100,100,100,0,16,128
730106,sphere,polar,1.5,0.223536,30,31,32,0,16,128
730119,sphere,polar,1.5,0.111768,48,52,52,0,16,128
730120,sphere,polar,1.5,0.111768,45,49,49,0,16,128
730108,sphere,polar,1.5,0.111768,60,64,64,0,16,128
730109,sphere,polar,1.5,0.111768,54,92,92,0,16,128
730113,sphere,polar,1.5,0.111768,2,23,23,0,16,128
729916,sphere,polar,1.5,0.223536,117,124,124,0,16,128
729915,sphere,polar,1.5,0.111768,3,16,36,0,16,128
729659,sphere,polar,1.5,0.111768,1,16,70,0,16,128
729639,sphere,polar,1.5,0.111768,0,15,27,0,16,128
729640,sphere,polar,1.5,0.111768,0,20,43,0,16,128
729635,sphere,polar,1.5,0.111768,18,41,107,0,16,128
729636,sphere,polar,1.5,0.111768,31,43,43,0,16,128
729638,sphere,polar,1.5,0.111768,87,109,109,0,16,128
729628,sphere,polar,1.5,0.111768,0,1,38,0,16,128
727311,sphere,polar,1.5,0.894145,0,4,22,0,16,128
1229662,sphere,polar,1.5,0.223536,75,76,76,0,16,128
1229671,sphere,polar,1.5,0.223536,73,74,74,0,16,128
1229689,sphere,polar,1.5,0.111768,3,12,22,0,16,128
1229694,sphere,polar,1.5,0.111768,2,29,53,0,16,128
1229680,sphere,polar,1.5,0.111768,3,22,55,0,16,128
1229683,sphere,polar,1.5,0.111768,1,8,26,0,16,128
1229676,sphere,polar,1.5,0.111768,47,48,48,0,16,128
1229664,sphere,polar,1.5,0.111768,46,73,73,0,16,128
1229669,sphere,polar,1.5,0.111768,49,58,58,0,16,128
1229626,sphere,polar,1.5,0.223536,2,7,23,0,16,128
1229653,sphere,polar,1.5,0.111768,54,87,87,0,16,128
1229654,sphere,polar,1.5,0.111768,74,88,88,0,16,128
1229637,sphere,polar,1.5,0.111768,3,27,68,0,16,128
1229642,sphere,polar,1.5,0.111768,2,32,79,0,16,128
1229631,sphere,polar,1.5,0.111768,84,86,86,0,16,128
1229472,sphere,polar,1.5,0.223536,21,23,23,0,16,128
1229492,sphere,polar,1.5,0.111768,1,30,93,0,16,128
1229493,sphere,polar,1.5,0.111768,67,92,92,0,16,128
1229497,sphere,polar,1.5,0.111768,19,30,75,0,16,128
1229488,sphere,polar,1.5,0.111768,7,34,100,0,16,128
1229346,sphere,polar,1.5,0.223536,30,46,46,0,16,128
1229350,sphere,polar,1.5,0.111768,2,46,111,0,16,128
1229341,sphere,polar,1.5,0.111768,90,94,94,0,16,128
1229342,sphere,polar,1.5,0.111768,0,35,105,0,16,128
1229345,sphere,polar,1.5,0.111768,45,71,71,0,16,128
1229324,sphere,polar,1.5,0.111768,68,112,112,0,16,128
1229325,sphere,polar,1.5,0.111768,77,100,100,0,16,128
1228946,sphere,polar,1.5,0.111768,92,99,99,0,16,128
1228894,sphere,polar,1.5,0.111768,61,66,66,0,16,128
1228893,sphere,polar,1.5,0.111768,42,42,42,0,16,128
1228876,sphere,polar,1.5,0.223536,1,3,26,0,16,128
1228868,sphere,polar,1.5,0.111768,40,45,97,0,16,128
1228875,sphere,polar,1.5,0.111768,51,51,103,0,16,128
1228860,sphere,polar,1.5,0.111768,2,14,43,0,16,128
1228867,sphere,polar,1.5,0.111768,18,28,81,0,16,128
1228856,sphere,polar,1.5,0.111768,9,18,26,0,16,128
1228859,sphere,polar,1.5,0.111768,3,29,68,0,16,128
1228821,sphere,polar,1.5,0.111768,53,55,102,0,16,128
1228822,sphere,polar,1.5,0.111768,43,48,96,0,16,128
1228812,sphere,polar,1.5,0.111768,4,41,93,0,16,128
1228813,sphere,polar,1.5,0.111768,23,46,97,0,16,128
1228667,sphere,polar,1.5,0.111768,51,87,87,0,16,128
1228672,sphere,polar,1.5,0.111768,34,35,82,0,16,128
1228664,sphere,polar,1.5,0.111768,11,31,98,0,16,128
1228649,sphere,polar,1.5,0.111768,94,105,105,0,16,128
1228654,sphere,polar,1.5,0.111768,12,37,94,0,16,128
1228655,sphere,polar,1.5,0.111768,60,94,94,0,16,128
1227655,sphere,polar,1.5,0.111768,1,26,90,0,16,128
1227644,sphere,polar,1.5,0.111768,16,37,95,0,16,128
1227650,sphere,polar,1.5,0.111768,58,96,96,0,16,128
1227651,sphere,polar,1.5,0.111768,93,93,93,0,16,128
314794,sphere,polar,1.5,0.447072,0,27,27,0,16,128
314795,sphere,polar,1.5,0.447072,21,22,22,0,16,128
314804,sphere,polar,1.5,0.223536,8,43,43,0,16,128
314806,sphere,polar,1.5,0.223536,4,59,59,0,16,128
314807,sphere,polar,1.5,0.223536,24,31,31,0,16,128
314800,sphere,polar,1.5,0.223536,36,39,39,0,16,128
314803,sphere,polar,1.5,0.223536,23,36,36,0,16,128
314783,sphere,polar,1.5,0.447072,114,115,115,0,16,128
314786,sphere,polar,1.5,0.223536,32,32,32,0,16,128
314787,sphere,polar,1.5,0.223536,107,107,107,0,16,128
314788,sphere,polar,1.5,0.223536,72,72,72,0,16,128
314789,sphere,polar,1.5,0.223536,30,30,30,0,16,128
314775,sphere,polar,1.5,0.223536,32,45,45,0,16,128
314778,sphere,polar,1.5,0.223536,47,47,47,0,16,128
314767,sphere,polar,1.5,0.223536,22,35,35,0,16,128
314768,sphere,polar,1.5,0.223536,33,33,33,0,16,128
314773,sphere,polar,1.5,0.223536,102,102,102,0,16,128
314774,sphere,polar,1.5,0.223536,98,125,125,0,16,128
314674,sphere,polar,1.5,0.223536,43,43,43,0,16,128
314666,sphere,polar,1.5,0.223536,33,33,33,0,16,128
314673,sphere,polar,1.5,0.223536,33,33,33,0,16,128
314651,sphere,polar,1.5,0.223536,44,44,44,0,16,128
314660,sphere,polar,1.5,0.223536,34,34,34,0,16,128
314661,sphere,polar,1.5,0.223536,19,19,19,0,16,128
314515,sphere,polar,1.5,0.223536,26,26,26,0,16,128
314516,sphere,polar,1.5,0.223536,110,110,110,0,16,128
314517,sphere,polar,1.5,0.223536,124,124,124,0,16,128
314518,sphere,polar,1.5,0.223536,30,30,30,0,16,128
314492,sphere,polar,1.5,0.223536,9,17,32,0,16,128
314484,sphere,polar,1.5,0.111768,9,32,32,0,16,128
314491,sphere,polar,1.5,0.111768,22,34,34,0,16,128
314477,sphere,polar,1.5,0.223536,11,39,79,0,16,128
314482,sphere,polar,1.5,0.223536,22,50,50,0,16,128
314476,sphere,polar,1.5,0.111768,0,24,33,0,16,128
314461,sphere,polar,1.5,0.223536,76,76,76,0,16,128
314462,sphere,polar,1.5,0.223536,78,78,78,0,16,128
314467,sphere,polar,1.5,0.223536,95,95,95,0,16,128
314468,sphere,polar,1.5,0.223536,85,115,115,0,16,128
314453,sphere,polar,1.5,0.223536,80,80,80,0,16,128
314459,sphere,polar,1.5,0.223536,115,115,115,0,16,128
314460,sphere,polar,1.5,0.223536,113,113,113,0,16,128
314431,sphere,polar,1.5,0.223536,57,73,73,0,16,128
314432,sphere,polar,1.5,0.223536,80,116,116,0,16,128
314451,sphere,polar,1.5,0.223536,48,72,114,0,16,128
314452,sphere,polar,1.5,0.223536,47,52,75,0,16,128
314328,sphere,polar,1.5,0.223536,51,53,71,0,16,128
314365,sphere,polar,1.5,0.111768,19,26,26,0,16,128
314367,sphere,polar,1.5,0.111768,23,33,33,0,16,128
314356,sphere,polar,1.5,0.111768,38,51,51,0,16,128
314357,sphere,polar,1.5,0.111768,18,25,25,0,16,128
314327,sphere,polar,1.5,0.223536,71,71,71,0,16,128
314254,sphere,polar,1.5,0.111768,57,74,74,0,16,128
313592,sphere,polar,1.5,0.447072,0,19,19,0,16,128
313684,sphere,polar,1.5,0.223536,51,82,82,0,16,128
313685,sphere,polar,1.5,0.223536,0,59,59,0,16,128
313688,sphere,polar,1.5,0.223536,0,19,19,0,16,128
313676,sphere,polar,1.5,0.223536,51,120,120,0,16,128
313677,sphere,polar,1.5,0.223536,68,77,77,0,16,128
313680,sphere,polar,1.5,0.223536,76,76,76,0,16,128
313681,sphere,polar,1.5,0.223536,112,112,112,0,16,128
313662,sphere,polar,1.5,0.111768,0,30,30,0,16,128
313663,sphere,polar,1.5,0.111768,0,25,25,0,16,128
313655,sphere,polar,1.5,0.111768,0,18,18,0,16,128
313601,sphere,polar,1.5,0.223536,0,0,54,0,16,128
313604,sphere,polar,1.5,0.223536,0,0,87,0,16,128
313593,sphere,polar,1.5,0.223536,33,88,88,0,16,128
313596,sphere,polar,1.5,0.223536,82,83,83,0,16,128
313597,sphere,polar,1.5,0.223536,13,66,66,0,16,128
313600,sphere,polar,1.5,0.223536,0,96,96,0,16,128
313589,sphere,polar,1.5,0.223536,0,63,63,0,16,128
312743,sphere,polar,1.5,0.894145,0,64,64,0,16,128
1539020,sphere,polar,1.5,3.57658,0,95,95,0,16,128
1430485,sphere,polar,1.5,0.223536,0,0,18,0,16,128
1430458,sphere,polar,1.5,0.111768,2,46,95,0,16,128
1430449,sphere,polar,1.5,0.111768,11,35,86,0,16,128
1430450,sphere,polar,1.5,0.111768,13,34,80,0,16,128
1430435,sphere,polar,1.5,0.111768,2,18,37,0,16,128
1430436,sphere,polar,1.5,0.111768,0,5,29,0,16,128
1430437,sphere,polar,1.5,0.111768,5,37,59,0,16,128
1430438,sphere,polar,1.5,0.111768,13,22,53,0,16,128
1430413,sphere,polar,1.5,0.223536,0,10,41,0,16,128
1430396,sphere,polar,1.5,0.111768,69,69,69,0,16,128
1430397,sphere,polar,1.5,0.111768,33,33,33,0,16,128
1430361,sphere,polar,1.5,0.111768,101,104,104,0,16,128
1430362,sphere,polar,1.5,0.111768,63,82,82,0,16,128
1430345,sphere,polar,1.5,0.111768,52,55,55,0,16,128
1430347,sphere,polar,1.5,0.111768,38,40,87,0,16,128
1430348,sphere,polar,1.5,0.111768,3,24,76,0,16,128
1430326,sphere,polar,1.5,0.111768,38,74,74,0,16,128
1430327,sphere,polar,1.5,0.111768,23,25,25,0,16,128
1430328,sphere,polar,1.5,0.111768,51,51,51,0,16,128
1430329,sphere,polar,1.5,0.111768,32,42,42,0,16,128
1430298,sphere,polar,1.5,0.111768,33,68,68,0,16,128
1430300,sphere,polar,1.5,0.111768,11,17,42,0,16,128
1430301,sphere,polar,1.5,0.111768,68,69,69,0,16,128
1430302,sphere,polar,1.5,0.111768,32,32,32,0,16,128
1430303,sphere,polar,1.5,0.111768,10,23,54,0,16,128
1430305,sphere,polar,1.5,0.111768,24,34,34,0,16,128
1430206,sphere,polar,1.5,0.111768,0,7,44,0,16,128
1430207,sphere,polar,1.5,0.111768,0,21,60,0,16,128
1430199,sphere,polar,1.5,0.111768,4,14,32,0,16,128
1430200,sphere,polar,1.5,0.111768,5,16,44,0,16,128
1430201,sphere,polar,1.5,0.111768,12,17,49,0,16,128
1430202,sphere,polar,1.5,0.111768,9,20,48,0,16,128
1430024,sphere,polar,1.5,0.447072,0,0,54,0,16,128
1430151,sphere,polar,1.5,0.111768,0,1,29,0,16,128
1430154,sphere,polar,1.5,0.111768,0,25,56,0,16,128
1430142,sphere,polar,1.5,0.111768,0,27,61,0,16,128
1430143,sphere,polar,1.5,0.111768,0,12,30,0,16,128
1430145,sphere,polar,1.5,0.111768,27,41,41,0,16,128
1430146,sphere,polar,1.5,0.111768,0,15,74,0,16,128
1430147,sphere,polar,1.5,0.111768,0,12,19,0,16,128
1430148,sphere,polar,1.5,0.111768,37,46,46,0,16,128
1430134,sphere,polar,1.5,0.111768,59,59,59,0,16,128
1430135,sphere,polar,1.5,0.111768,29,29,29,0,16,128
1430138,sphere,polar,1.5,0.111768,22,23,23,0,16,128
1430139,sphere,polar,1.5,0.111768,49,67,67,0,16,128
1430128,sphere,polar,1.5,0.111768,3,7,41,0,16,128
1430129,sphere,polar,1.5,0.111768,6,37,54,0,16,128
1429645,sphere,polar,1.5,0.447072,0,48,48,0,16,128
1429536,sphere,polar,1.5,0.111768,33,43,85,0,16,128
1429539,sphere,polar,1.5,0.111768,30,44,90,0,16,128
1429527,sphere,polar,1.5,0.111768,19,35,49,0,16,128
1429528,sphere,polar,1.5,0.111768,3,4,42,0,16,128
1429531,sphere,polar,1.5,0.111768,20,27,61,0,16,128
1429532,sphere,polar,1.5,0.111768,12,14,33,0,16,128
1429499,sphere,polar,1.5,0.111768,45,45,45,0,16,128
1429500,sphere,polar,1.5,0.111768,40,42,42,0,16,128
1429494,sphere,polar,1.5,0.111768,18,42,94,0,16,128
1429495,sphere,polar,1.5,0.111768,1,24,76,0,16,128
1429496,sphere,polar,1.5,0.111768,1,15,18,0,16,128
1429475,sphere,polar,1.5,0.111768,59,60,60,0,16,128
1429476,sphere,polar,1.5,0.111768,7,13,52,0,16,128
1429477,sphere,polar,1.5,0.111768,19,42,42,0,16,128
1429478,sphere,polar,1.5,0.111768,36,44,44,0,16,128
1429479,sphere,polar,1.5,0.111768,6,14,19,0,16,128
1429466,sphere,polar,1.5,0.111768,21,24,51,0,16,128
1428065,sphere,polar,1.5,0.894145,0,0,44,0,16,128
1428200,sphere,polar,1.5,0.111768,11,21,53,0,16,128
1428192,sphere,polar,1.5,0.111768,48,52,52,0,16,128
1428193,sphere,polar,1.5,0.111768,34,35,35,0,16,128
1428196,sphere,polar,1.5,0.111768,22,29,29,0,16,128
1354137,sphere,polar,1.5,0.223536,7,45,119,0,16,128
1354145,sphere,polar,1.5,0.111768,18,21,43,0,16,128
1354147,sphere,polar,1.5,0.111768,7,19,42,0,16,128
1353385,sphere,polar,1.5,0.223536,0,25,56,0,16,128
1350591,sphere,polar,1.5,0.894145,0,0,36,0,16,128
1350580,sphere,polar,1.5,0.447072,0,4,23,0,16,128
1350109,sphere,polar,1.5,0.223536,6,57,106,0,16,128
1350110,sphere,polar,1.5,0.223536,0,28,89,0,16,128
1350076,sphere,polar,1.5,0.223536,3,19,30,0,16,128
1350077,sphere,polar,1.5,0.223536,13,30,96,0,16,128
1350078,sphere,polar,1.5,0.223536,37,62,123,0,16,128
1350071,sphere,polar,1.5,0.223536,30,47,103,0,16,128
1350055,sphere,polar,1.5,0.223536,5,8,46,0,16,128
1350042,sphere,polar,1.5,0.111768,38,52,52,0,16,128
1350043,sphere,polar,1.5,0.111768,22,42,42,0,16,128
1350030,sphere,polar,1.5,0.111768,23,38,38,0,16,128
1350031,sphere,polar,1.5,0.111768,26,51,51,0,16,128
1350019,sphere,polar,1.5,0.111768,18,20,41,0,16,128
1350020,sphere,polar,1.5,0.111768,10,11,32,0,16,128
1315096,sphere,polar,1.5,0.111768,32,35,35,0,16,128
1315099,sphere,polar,1.5,0.111768,33,41,41,0,16,128
1315086,sphere,polar,1.5,0.111768,33,34,34,0,16,128
1315087,sphere,polar,1.5,0.111768,16,19,19,0,16,128
1315089,sphere,polar,1.5,0.111768,33,35,35,0,16,128
1315029,sphere,polar,1.5,0.223536,68,69,69,0,16,128
1315026,sphere,polar,1.5,0.223536,83,84,84,0,16,128
1315027,sphere,polar,1.5,0.223536,109,114,114,0,16,128
1314971,sphere,polar,1.5,0.447072,5,6,66,0,16,128
1314974,sphere,polar,1.5,0.447072,1,2,42,0,16,128
1314996,sphere,polar,1.5,0.223536,45,45,45,0,16,128
1314975,sphere,polar,1.5,0.223536,91,100,100,0,16,128
1314976,sphere,polar,1.5,0.223536,20,23,23,0,16,128
1314981,sphere,polar,1.5,0.223536,94,122,122,0,16,128
1314956,sphere,polar,1.5,0.223536,26,58,58,0,16,128
1314957,sphere,polar,1.5,0.111768,49,50,50,0,16,128
1314961,sphere,polar,1.5,0.111768,4,14,22,0,16,128
1314962,sphere,polar,1.5,0.111768,9,20,20,0,16,128
1314964,sphere,polar,1.5,0.111768,4,15,34,0,16,128
1314941,sphere,polar,1.5,0.223536,51,61,61,0,16,128
1314942,sphere,polar,1.5,0.223536,82,84,84,0,16,128
1314940,sphere,polar,1.5,0.447072,88,94,94,0,16,128
1314938,sphere,polar,1.5,0.111768,18,22,22,0,16,128
1314939,sphere,polar,1.5,0.111768,14,50,50,0,16,128
1314905,sphere,polar,1.5,0.223536,4,30,30,0,16,128
1314914,sphere,polar,1.5,0.223536,13,36,36,0,16,128
1314915,sphere,polar,1.5,0.223536,1,53,53,0,16,128
1314907,sphere,polar,1.5,0.111768,30,31,31,0,16,128
1314908,sphere,polar,1.5,0.111768,13,26,26,0,16,128
1314909,sphere,polar,1.5,0.111768,3,58,58,0,16,128
1314910,sphere,polar,1.5,0.111768,13,24,24,0,16,128
1314884,sphere,polar,1.5,0.111768,2,22,22,0,16,128
1314802,sphere,polar,1.5,0.223536,5,42,42,0,16,128
1314803,sphere,polar,1.5,0.223536,0,23,23,0,16,128
1314755,sphere,polar,1.5,0.447072,0,87,87,0,16,128
1314496,sphere,polar,1.5,0.447072,0,14,77,0,16,128
1314497,sphere,polar,1.5,0.447072,0,20,99,0,16,128
1314498,sphere,polar,1.5,0.447072,0,21,59,0,16,128
1314499,sphere,polar,1.5,0.447072,0,47,112,0,16,128
1314486,sphere,polar,1.5,0.447072,1,8,43,0,16,128
1314487,sphere,polar,1.5,0.447072,3,11,85,0,16,128
1314488,sphere,polar,1.5,0.447072,0,18,101,0,16,128
1314489,sphere,polar,1.5,0.447072,0,12,62,0,16,128
1314479,sphere,polar,1.5,0.447072,0,14,93,0,16,128
1314480,sphere,polar,1.5,0.447072,0,4,82,0,16,128
1314404,sphere,polar,1.5,0.894145,0,0,122,0,16,128
1313442,sphere,polar,1.5,0.223536,107,107,107,0,16,128
1313438,sphere,polar,1.5,0.111768,40,44,44,0,16,128
1313439,sphere,polar,1.5,0.111768,27,50,50,0,16,128
1313426,sphere,polar,1.5,0.111768,0,19,42,0,16,128
1313427,sphere,polar,1.5,0.111768,10,29,44,0,16,128
1313428,sphere,polar,1.5,0.111768,33,33,33,0,16,128
1313429,sphere,polar,1.5,0.111768,32,34,34,0,16,128
1313417,sphere,polar,1.5,0.111768,19,19,19,0,16,128
1313405,sphere,polar,1.5,0.223536,21,30,30,0,16,128
1313406,sphere,polar,1.5,0.111768,44,46,46,0,16,128
1313409,sphere,polar,1.5,0.111768,0,20,44,0,16,128
1313410,sphere,polar,1.5,0.111768,0,19,43,0,16,128
1313413,sphere,polar,1.5,0.111768,22,34,34,0,16,128
1313374,sphere,polar,1.5,0.223536,0,59,59,0,16,128
1313367,sphere,polar,1.5,0.111768,11,35,35,0,16,128
1313372,sphere,polar,1.5,0.111768,0,33,33,0,16,128
1313355,sphere,polar,1.5,0.223536,6,17,17,0,16,128
1313356,sphere,polar,1.5,0.223536,0,63,107,0,16,128
1313357,sphere,polar,1.5,0.223536,22,75,75,0,16,128
1313360,sphere,polar,1.5,0.111768,19,19,19,0,16,128
1313362,sphere,polar,1.5,0.111768,42,42,42,0,16,128
1313363,sphere,polar,1.5,0.111768,28,39,39,0,16,128
1313351,sphere,polar,1.5,0.111768,3,54,54,0,16,128
1313352,sphere,polar,1.5,0.111768,0,44,44,0,16,128
1312687,sphere,polar,1.5,0.447072,80,80,80,0,16,128
1312689,sphere,polar,1.5,0.223536,73,124,124,0,16,128
1312675,sphere,polar,1.5,0.111768,35,35,35,0,16,128
1312676,sphere,polar,1.5,0.111768,48,48,48,0,16,128
1312622,sphere,polar,1.5,0.223536,19,22,22,0,16,128
1312645,sphere,polar,1.5,0.111768,21,31,31,0,16,128
1312648,sphere,polar,1.5,0.111768,27,33,33,0,16,128
1312636,sphere,polar,1.5,0.111768,16,30,30,0,16,128
1312638,sphere,polar,1.5,0.111768,16,29,29,0,16,128
45574,sphere,polar,1.5,1.78829,20,56,110,0,16,128
46028,sphere,polar,1.5,0.447072,61,61,61,0,16,128
46031,sphere,polar,1.5,0.447072,67,67,67,0,16,128
46057,sphere,polar,1.5,0.223536,0,0,30,0,16,128
46061,sphere,polar,1.5,0.223536,21,31,31,0,16,128
46062,sphere,polar,1.5,0.223536,26,51,51,0,16,128
46035,sphere,polar,1.5,0.223536,0,1,22,0,16,128
46040,sphere,polar,1.5,0.223536,0,12,31,0,16,128
46010,sphere,polar,1.5,0.447072,9,27,37,0,16,128
46023,sphere,polar,1.5,0.223536,0,19,31,0,16,128
46024,sphere,polar,1.5,0.223536,0,42,52,0,16,128
45908,sphere,polar,1.5,0.447072,10,17,35,0,16,128
45899,sphere,polar,1.5,0.223536,21,44,89,0,16,128
45894,sphere,polar,1.5,0.223536,18,32,32,0,16,128
45895,sphere,polar,1.5,0.223536,20,24,41,0,16,128
45898,sphere,polar,1.5,0.223536,30,30,58,0,16,128
45879,sphere,polar,1.5,0.223536,46,83,83,0,16,128
45880,sphere,polar,1.5,0.223536,34,34,34,0,16,128
45882,sphere,polar,1.5,0.223536,128,128,128,0,16,128
45857,sphere,polar,1.5,0.223536,39,45,104,0,16,128
45858,sphere,polar,1.5,0.223536,2,8,25,0,16,128
45835,sphere,polar,1.5,0.223536,74,97,97,0,16,128
45840,sphere,polar,1.5,0.223536,60,96,96,0,16,128
45816,sphere,polar,1.5,0.223536,30,54,54,0,16,128
45817,sphere,polar,1.5,0.223536,45,86,86,0,16,128
45808,sphere,polar,1.5,0.223536,1,23,79,0,16,128
45563,sphere,polar,1.5,0.894145,59,62,62,0,16,128
45564,sphere,polar,1.5,0.894145,122,122,122,0,16,128
45565,sphere,polar,1.5,0.894145,2,12,94,0,16,128
45569,sphere,polar,1.5,0.447072,3,27,50,0,16,128
45570,sphere,polar,1.5,0.447072,0,28,48,0,16,128
45496,sphere,polar,1.5,0.894145,18,30,30,0,16,128
123501,sphere,polar,1.5,0.111768,1,7,25,0,16,128
123397,sphere,polar,1.5,0.223536,10,24,24,0,16,128
123408,sphere,polar,1.5,0.223536,1,1,43,0,16,128
123399,sphere,polar,1.5,0.111768,0,13,59,0,16,128
123400,sphere,polar,1.5,0.111768,7,20,20,0,16,128
123372,sphere,polar,1.5,0.223536,0,1,89,0,16,128
123375,sphere,polar,1.5,0.223536,0,0,25,0,16,128
123336,sphere,polar,1.5,0.223536,1,1,21,0,16,128
123337,sphere,polar,1.5,0.223536,0,3,87,0,16,128
123247,sphere,polar,1.5,0.447072,0,72,72,0,16,128
121566,sphere,polar,1.5,0.111768,0,20,64,0,16,128
121558,sphere,polar,1.5,0.111768,62,66,66,0,16,128
121561,sphere,polar,1.5,0.111768,4,30,71,0,16,128
121565,sphere,polar,1.5,0.111768,31,31,74,0,16,128
121522,sphere,polar,1.5,0.447072,6,109,117,0,16,128
121541,sphere,polar,1.5,0.223536,52,82,110,0,16,128
121545,sphere,polar,1.5,0.111768,48,65,65,0,16,128
121546,sphere,polar,1.5,0.111768,86,87,87,0,16,128
121537,sphere,polar,1.5,0.111768,77,86,86,0,16,128
121538,sphere,polar,1.5,0.111768,34,68,68,0,16,128
121501,sphere,polar,1.5,0.111768,69,86,86,0,16,128
121504,sphere,polar,1.5,0.111768,73,85,85,0,16,128
121493,sphere,polar,1.5,0.111768,41,41,82,0,16,128
121500,sphere,polar,1.5,0.111768,56,85,85,0,16,128
121409,sphere,polar,1.5,0.111768,48,89,89,0,16,128
121416,sphere,polar,1.5,0.111768,27,36,84,0,16,128
121405,sphere,polar,1.5,0.111768,76,89,89,0,16,128
121408,sphere,polar,1.5,0.111768,65,84,84,0,16,128
121380,sphere,polar,1.5,0.111768,3,32,80,0,16,128
121377,sphere,polar,1.5,0.111768,91,91,91,0,16,128
121378,sphere,polar,1.5,0.111768,27,36,90,0,16,128
121379,sphere,polar,1.5,0.111768,76,87,87,0,16,128
121363,sphere,polar,1.5,0.111768,79,83,83,0,16,128
121359,sphere,polar,1.5,0.111768,19,41,85,0,16,128
121360,sphere,polar,1.5,0.111768,1,26,87,0,16,128
121346,sphere,polar,1.5,0.111768,14,32,93,0,16,128
121212,sphere,polar,1.5,0.111768,57,80,80,0,16,128
121217,sphere,polar,1.5,0.111768,0,28,82,0,16,128
121109,sphere,polar,1.5,0.111768,64,97,97,0,16,128
121112,sphere,polar,1.5,0.111768,49,89,89,0,16,128
121101,sphere,polar,1.5,0.111768,0,44,95,0,16,128
121102,sphere,polar,1.5,0.111768,0,37,100,0,16,128
121103,sphere,polar,1.5,0.111768,89,89,89,0,16,128
121079,sphere,polar,1.5,0.111768,15,26,68,0,16,128
121080,sphere,polar,1.5,0.111768,35,70,70,0,16,128
121069,sphere,polar,1.5,0.111768,41,70,70,0,16,128
121072,sphere,polar,1.5,0.111768,46,66,66,0,16,128
1951029,sphere,polar,1.5,0.447072,0,67,67,0,16,128
1951036,sphere,polar,1.5,0.447072,0,66,66,0,16,128
1951027,sphere,polar,1.5,0.447072,0,2,82,0,16,128
1951028,sphere,polar,1.5,0.447072,0,3,78,0,16,128
1951009,sphere,polar,1.5,0.447072,0,2,83,0,16,128
1951010,sphere,polar,1.5,0.447072,0,2,79,0,16,128
1951001,sphere,polar,1.5,0.447072,0,67,67,0,16,128
1951008,sphere,polar,1.5,0.447072,0,66,66,0,16,128
1950993,sphere,polar,1.5,0.447072,0,78,78,0,16,128
1951000,sphere,polar,1.5,0.447072,0,61,61,0,16,128
1950991,sphere,polar,1.5,0.447072,0,4,91,0,16,128
1950992,sphere,polar,1.5,0.447072,0,2,94,0,16,128
1949737,sphere,polar,1.5,1.78829,0,0,24,0,16,128
1949855,sphere,polar,1.5,0.111768,84,86,86,0,16,128
1949849,sphere,polar,1.5,0.111768,43,87,87,0,16,128
1949850,sphere,polar,1.5,0.111768,11,38,93,0,16,128
1949829,sphere,polar,1.5,0.111768,90,94,94,0,16,128
1949830,sphere,polar,1.5,0.111768,12,29,49,0,16,128
1949832,sphere,polar,1.5,0.111768,32,36,90,0,16,128
1949780,sphere,polar,1.5,0.111768,0,29,90,0,16,128
1949766,sphere,polar,1.5,0.111768,72,91,91,0,16,128
